collection_name,collection_url,collection_slug,product_name,product_url,slug,description,raw_material,material_name,short_description,design_style,raw_color,color_name,color_group,usage_context,price,thumbnail_url,gallery_urls,crawl_at,error
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Hữu Phương,https://xeoxo.com/vn/san-pham/ao-dai-huu-phuong/,ao-dai-huu-phuong,nan,Tơ tằm 70% dệt họa tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài 4 tà,Hồng,Hồng,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5200000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6061-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6061-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6110-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF6139-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5985-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5995-copy-3.jpg""]",2026-06-27 16:01:04,nan
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Mộc Thước,https://xeoxo.com/vn/san-pham/ao-dai-moc-thuoc/,ao-dai-moc-thuoc,nan,Tơ tằm 70% dệt họa tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài 4 tà,Hồng đậm,Hồng đậm,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5200000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5856-copy-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5856-copy-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5815_2jpg.jpg""]",2026-06-27 16:01:05,nan
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Hồ Phụng,https://xeoxo.com/vn/san-pham/ao-dai-ho-phung/,ao-dai-ho-phung,nan,Tơ tằm 70% dệt họa tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài 4 tà,Xanh biển,Xanh biển,Xanh,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5200000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5735-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5735-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5776-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5720-copy-3.jpg""]",2026-06-27 16:01:07,nan
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Nam Phụng,https://xeoxo.com/vn/san-pham/ao-dai-nam-phung/,ao-dai-nam-phung,nan,Tơ tằm 70% dệt họa tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài 4 tà,Hồng,Hồng,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5200000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5641-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5641-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5677-copy-2-cr.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5668-copy-3.jpg""]",2026-06-27 16:01:08,nan
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Yên Phụng,https://xeoxo.com/vn/san-pham/ao-dai-yen-phung/,ao-dai-yen-phung,nan,Tơ tằm 70% dệt họa tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài 4 tà,Xám bạc,Xám bạc,Xám,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5200000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5372-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5372-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5286-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5409-copy-3.jpg""]",2026-06-27 16:01:09,nan
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Châu Phụng,https://xeoxo.com/vn/san-pham/ao-dai-chau-phung/,ao-dai-chau-phung,nan,Tơ tằm 70% dệt họa tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài 4 tà,Đỏ,Đỏ,Đỏ,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5200000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5508_2-copy.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5508_2-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5462-copy-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5523-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5567-copy-3.jpg""]",2026-06-27 16:01:10,nan
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Nhu Phụng,https://xeoxo.com/vn/san-pham/ao-dai-nhu-phung/,ao-dai-nhu-phung,nan,Tơ tằm 70% dệt họa tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài 4 tà,Hồng phấn nhạt,Hồng phấn nhạt,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5200000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5196-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5196-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5145-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5085-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5130-copy-3.jpg""]",2026-06-27 16:01:11,nan
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Hoàng Phụng,https://xeoxo.com/vn/san-pham/ao-dai-hoang-phung/,ao-dai-hoang-phung,nan,Tơ tằm 70% dệt họa tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài 4 tà,Vàng kem,Vàng kem,Vàng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5200000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5028-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5028-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5048-copy-3-cr.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF5048-copy-3.jpg""]",2026-06-27 16:01:12,nan
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Chiêu Phụng,https://xeoxo.com/vn/san-pham/ao-dai-chieu-phung/,ao-dai-chieu-phung,nan,Tơ tằm 70% dệt họa tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài 4 tà,Hồng tím,Hồng tím,Tím,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5200000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4715-1-copy-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4715-1-copy-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4745-copy-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4792-copy-3.jpg""]",2026-06-27 16:01:13,nan
Cảnh Giang,https://xeoxo.com/vn/danh-muc/canh-giang/,canh-giang,Áo dài Đan Phụng,https://xeoxo.com/vn/san-pham/ao-dai-dan-phung/,ao-dai-dan-phung,nan,Tơ tằm 70% dệt họa tiết,Tơ tằm 70%,"Chất liệu có thành phần tơ tằm cao, mềm mịn, nhẹ và có độ bóng tự nhiên, phù hợp với sản phẩm cao cấp.",Suông tay loe dài 4 tà,Đỏ,Đỏ,Đỏ,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5200000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4634-copy-3.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4634-copy-3.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSCF4572-copy-3.jpg""]",2026-06-27 16:01:14,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Chi Nhạn,https://xeoxo.com/vn/san-pham/ao-dai-chi-nhan/,ao-dai-chi-nhan,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,"Hồng, xanh",Hồng,Hồng,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4850000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0781.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0781.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0762.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0817.jpg""]",2026-06-27 16:01:16,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Diên Kim,https://xeoxo.com/vn/san-pham/ao-dai-dien-kim/,ao-dai-dien-kim,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,nan,,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4290000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1290.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1290.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1264.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1281.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1340.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1336.jpg""]",2026-06-27 16:01:17,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Cẩm Tuyền,https://xeoxo.com/vn/san-pham/ao-dai-cam-tuyen/,ao-dai-cam-tuyen,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,nan,,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",5450000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1068.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1068.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1130.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1101.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1084.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1146.jpg""]",2026-06-27 16:01:18,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Kim Ánh,https://xeoxo.com/vn/san-pham/ao-dai-kim-anh/,ao-dai-kim-anh,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,nan,,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4790000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1455-copy.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1455-copy.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1504.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1498.jpg""]",2026-06-27 16:01:19,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Lưu Ngọc,https://xeoxo.com/vn/san-pham/ao-dai-luu-ngoc/,ao-dai-luu-ngoc,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,nan,,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",3950000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1173.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1173.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1210.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1224.jpg""]",2026-06-27 16:01:20,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Huỳnh Dao,https://xeoxo.com/vn/san-pham/ao-dai-huynh-dao/,ao-dai-huynh-dao,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,nan,,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4450000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0934.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0934.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0826.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0851.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0877.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0879.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0882.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0954.jpg""]",2026-06-27 16:01:22,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Thanh Kỳ,https://xeoxo.com/vn/san-pham/ao-dai-thanh-ky/,ao-dai-thanh-ky,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,nan,,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",6250000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1438.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1438.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1446.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1424.jpg""]",2026-06-27 16:01:23,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Mai Chiêu,https://xeoxo.com/vn/san-pham/ao-dai-mai-chieu/,ao-dai-mai-chieu,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,nan,,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4550000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0995.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0995.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1008.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X1033.jpg""]",2026-06-27 16:01:24,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Ngọc Nhu,https://xeoxo.com/vn/san-pham/ao-dai-ngoc-nhu/,ao-dai-ngoc-nhu,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,nan,,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4850000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0218.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0218.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0247.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0281.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0307.jpg""]",2026-06-27 16:01:25,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Phách Linh,https://xeoxo.com/vn/san-pham/ao-dai-phach-linh/,ao-dai-phach-linh,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,nan,,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4250000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0741.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0741.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0692.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0710.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0728.jpg""]",2026-06-27 16:01:26,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Sương Mai,https://xeoxo.com/vn/san-pham/ao-dai-suong-mai/,ao-dai-suong-mai,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,nan,,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4050000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0615.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0615.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0545.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0625.jpg""]",2026-06-27 16:01:28,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Tố Nhu,https://xeoxo.com/vn/san-pham/ao-dai-to-nhu/,ao-dai-to-nhu,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,nan,,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4850000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0475.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0475.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0482.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0534.jpg""]",2026-06-27 16:01:29,nan
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Vũ Nhiên,https://xeoxo.com/vn/san-pham/ao-dai-vu-nhien/,ao-dai-vu-nhien,nan,Vải tổng hợp dệt hoạ tiết kim sa,Vải tổng hợp,"Nhóm chất liệu linh hoạt, dễ tạo phom, bền màu và phù hợp với nhiều kỹ thuật dệt, in hoặc xử lý bề mặt.",Suông tay loe dài,nan,,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4750000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0125.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0125.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0109.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0095.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0137.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0176.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0196.jpg""]",2026-06-27 16:01:30,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Lục Nhạn,https://xeoxo.com/vn/san-pham/ao-dai-luc-nhan/,ao-dai-luc-nhan,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Cúc lệch dáng ngắn,Xanh lục,Xanh lục,Xanh,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2550000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6928.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6928.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6874.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6881.jpg""]",2026-06-27 16:01:31,nan
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Mạc Nguy,https://xeoxo.com/vn/san-pham/ao-dai-mac-nguy/,ao-dai-mac-nguy,nan,Gấm dệt họa tiết cùng lót lụa tổng hợp,Gấm,"Chất liệu có bề mặt dày dặn, đứng form, thường được dệt họa tiết nổi hoặc chìm, tạo cảm giác sang trọng và cổ điển.",Áo dáng ngắn cùng hàng cúc thẳng giữa,Đen,Đen,Đen,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,3750000,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7719.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7719.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7759.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7714.jpg""]",2026-06-27 16:01:33,nan
